date,text
2021-10-15T09:14:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)FISH|Kenaikan:12.54%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T09:16:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

BPTR|Kenaikan:10.43%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T09:20:33,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

BPTR|Kenaikan:15.95%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T09:23:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)CINT|Kenaikan:14.96%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T09:27:31,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)CINT|Kenaikan:18.11%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T09:34:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)TRIS|Kenaikan:10.37%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T09:45:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

DNAR|Kenaikan:12.15%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T09:53:31,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

DNAR|Kenaikan:15.89%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T09:56:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

AGRS|Kenaikan:10.66%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T09:57:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

SRTG|Kenaikan:10.68%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T09:59:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)AIMS|Kenaikan:11.11%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T10:04:31,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

PTIS|Kenaikan:12.06%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T10:09:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

PTIS|Kenaikan:17.02%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T10:10:33,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

PTIS|Kenaikan:24.11%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T10:22:31,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

DNAR|Kenaikan:21.50%
AMAR|Kenaikan:10.37%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T10:40:33,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

BCIC|Kenaikan:10.00%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T10:42:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

DEFI|Kenaikan:14.83%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T10:47:31,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

RONY|Kenaikan:12.15%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
2021-10-15T10:56:32,"Berikut ini adalah saham-saham yang secara spekulatif berpotensi ARA karena mengalami kenaikan tinggi dengan cepat.

*)BMSR|Kenaikan:10.90%

Tanda *) artinya saham tersebut adalah saham syariah/konstituent ISSI"
