Kode,Sektor,KodeInd,SubIndustri,Nama Emiten,Sharia,Tanggal,Tahun Buku,Tipe Lap,Opini,Aset,Utang,Modal,Penjual,EBT(RP),Proft,ProftOwner,EPS(RP),BV(RP),PER,PBV,DER,ROA(%),ROE(%),NPM(%)
INAI,Basic Materials,B141,Aluminum,Indal Aluminium Industry Tbk,S,09/30/2023,Dec,U,0,1469.48,1221.93,247.55,953.96,-35.88,-45.59,-45.59,-186.67,390.71,-1.14,0.54,4.94,-8.0,-48.0,-12.0
INCI,Basic Materials,B111,Basic Chemicals,Intanwijaya Internasional Tbk,S,09/30/2023,Dec,U,0,489.83,56.24,433.59,278.81,18.78,14.94,14.94,81.4,2087.99,6.63,0.26,0.13,3.0,4.0,6.0
INCO,Basic Materials,B146,Diversified Metals & Minerals,Vale Indonesia Tbk,S,12/31/2023,Dec,A,WTM,45174.5,5580.61,39593.89,19024.91,5442.6,4235.44,4235.44,426.26,3984.76,9.5,1.02,0.14,9.0,11.0,22.0
INKP,Basic Materials,B152,Paper,Indah Kiat Pulp & Paper Tbk,S,09/30/2023,Dec,U,0,155727.75,64219.56,91508.19,41614.51,6567.96,4968.77,4969.47,1550.34,16726.1,5.63,0.52,0.7,5.0,9.0,20.0
INRU,Basic Materials,B152,Paper,Toba Pulp Lestari Tbk,S,09/30/2023,Dec,U,0,7458.83,5597.98,1860.86,1113.24,-299.83,-239.66,-239.66,-491.68,1339.82,-0.88,0.32,3.01,-9.0,-37.0,-61.0
INTD,Basic Materials,B152,Paper,Inter Delta Tbk,S,12/31/2023,Dec,A,WTM,42.44,2.79,39.65,43.83,-0.94,-0.59,-0.59,-0.99,67.0,-144.42,2.13,0.07,-1.0,-1.0,-1.0
INTP,Basic Materials,B121,Construction Materials,Indocement Tunggal Prakarsa Tbk,S,12/31/2023,Dec,A,WTM,29649.64,8680.13,20969.51,17949.76,2396.35,1950.27,1950.27,529.79,5696.33,16.52,1.54,0.41,7.0,9.0,11.0
IPOL,Basic Materials,B131,Containers & Packaging,Indopoly Swakarsa Industry Tbk,S,09/30/2023,Dec,U,0,4389.18,1688.67,2700.51,2198.43,5.44,2.99,1.55,-1.64,419.11,-83.43,0.33,0.63,0.0,0.0,0.0
ISSP,Basic Materials,B144,Iron & Steel,Steel Pipe Industry of Indonesia Tbk,S,12/31/2023,Dec,A,WTM,7971.71,3353.36,4618.35,6455.33,640.58,498.06,498.09,69.31,642.69,4.27,0.46,0.73,6.0,11.0,8.0
JKSW,Basic Materials,B121,Construction Materials,Jakarta Kyoei Steel Works Tbk,S,09/30/2023,Dec,U,0,161.11,655.69,-494.57,0.0,0.0,-0.8,-0.8,-1.2,-3297.15,-50.18,-0.02,-1.33,0.0,0.0,0.0
KAYU,Basic Materials,B151,Timber,Darmi Bersaudara Tbk,S,09/30/2023,Dec,U,0,100.07,19.1,80.97,5.34,0.86,0.65,0.65,1.55,121.76,33.48,0.43,0.24,1.0,1.0,19.0
KBRI,Basic Materials,B152,Paper,Kertas Basuki Rachmat Indonesia Tbk,S,09/30/2019,Dec,U,0,1012.66,876.71,135.95,0.38,-26.15,-33.74,-33.74,-3.95,15.65,0.0,3.2,6.45,-3.0,-25.0,-8954.0
KDSI,Basic Materials,B131,Containers & Packaging,Kedawung Setia Industrial Tbk,S,12/31/2023,Dec,A,WTM,1128.52,344.17,784.35,2127.67,95.04,79.47,79.47,196.21,1936.66,8.87,0.9,0.44,7.0,10.0,4.0
KKES,Basic Materials,B111,Basic Chemicals,PT Kusuma Kemindo Sentosa Tbk,S,12/31/2023,Dec,A,WTM,123.72,57.19,66.52,224.36,4.28,5.17,5.17,3.45,44.35,14.5,1.13,0.86,4.0,8.0,2.0
KMTR,Basic Materials,B153,Diversified Forest,PT Kirana Megatara Tbk.,S,12/31/2023,Dec,A,WTM,4582.84,2684.11,1898.73,9139.55,-47.57,-73.54,-70.4,-8.57,231.12,-29.41,1.09,1.41,-2.0,-4.0,-1.0
KRAS,Basic Materials,B144,Iron & Steel,Krakatau Steel (Persero) Tbk,S,09/30/2023,Dec,U,0,45267.03,36636.95,8630.08,19566.57,-794.1,-919.56,-951.04,-96.57,446.08,-1.48,0.32,4.25,-4.0,-22.0,-10.0
LMSH,Basic Materials,B144,Iron & Steel,Lionmesh Prima Tbk,S,09/30/2023,Dec,U,0,124.38,17.36,107.02,78.84,-4.62,-4.55,-4.55,-64.91,1114.77,-6.32,0.37,0.16,-5.0,-6.0,-8.0
LTLS,Basic Materials,B111,Basic Chemicals,Lautan Luas Tbk,S,12/31/2023,Dec,A,WTM,5628.54,2655.48,2973.06,7316.9,233.84,167.44,160.94,103.17,1905.81,11.05,0.6,0.89,3.0,5.0,2.0
MDKA,Basic Materials,B143,Gold,Merdeka Copper Gold Tbk,S,12/31/2023,Dec,A,WTM,76643.19,33968.94,42674.25,26351.01,190.49,87.46,-318.93,-13.03,1743.73,-174.95,1.31,0.8,0.0,-1.0,-1.0
MDKI,Basic Materials,B111,Basic Chemicals,Emdeki Utama Tbk,S,09/30/2023,Dec,U,0,1046.86,96.45,950.4,346.14,45.35,35.87,35.51,20.72,375.63,9.75,0.54,0.1,5.0,6.0,15.0
MOLI,Basic Materials,B111,Basic Chemicals,Madusari Murni Indah Tbk,S,12/31/2023,Dec,A,WTM,2019.93,669.32,1350.61,1448.23,120.22,94.14,83.51,30.66,495.81,10.89,0.67,0.5,4.0,6.0,6.0
NICL,Basic Materials,B146,Diversified Metals & Minerals,PAM Mineral Tbk,S,09/30/2023,Dec,U,0,931.65,107.84,823.8,725.87,90.17,61.93,61.65,11.9,77.46,16.39,2.52,0.13,14.0,15.0,17.0
NIKL,Basic Materials,B146,Diversified Metals & Minerals,Pelat Timah Nusantara Tbk,S,12/31/2023,Dec,A,WTM,2096.89,1236.0,860.89,2641.41,-74.56,-56.61,-56.61,-22.43,341.17,-11.77,0.77,1.44,-3.0,-7.0,-2.0
NPGF,Basic Materials,B112,Agricultural Chemicals,Nusa Palapa Gemilang Tbk,S,09/30/2023,Dec,U,0,238.33,42.48,195.86,19.6,23.52,23.55,23.55,-1.08,60.45,-46.45,0.83,0.22,-1.0,-2.0,-18.0
OBMD,Basic Materials,B113,Specialty Chemicals,OBM Drilchem Tbk,S,09/30/2023,Dec,LR,0,181.64,29.16,152.48,124.67,52.65,41.07,41.07,38.96,189.18,7.14,1.47,0.19,17.0,21.0,25.0
OKAS,Basic Materials,B111,Basic Chemicals,Ancora Indonesia Resources Tbk,S,09/30/2023,Dec,U,0,2801.85,2241.64,560.21,2128.71,268.71,186.73,68.48,31.12,236.03,3.34,0.44,4.0,3.0,13.0,3.0
OPMS,Basic Materials,B144,Iron & Steel,Optima Prima Metal Sinergi Tbk,S,09/30/2023,Dec,U,0,89.85,1.22,88.64,0.45,-4.76,-3.71,-3.71,-3.43,88.64,-15.18,0.59,0.01,-4.0,-4.0,-761.0
PBID,Basic Materials,B131,Containers & Packaging,Panca Budi Idaman Tbk,S,12/31/2023,Dec,A,WTM,3196.35,565.83,2630.52,4703.22,479.22,375.99,374.15,199.55,1402.95,7.37,1.05,0.22,12.0,14.0,8.0
PICO,Basic Materials,B131,Containers & Packaging,Pelangi Indah Canindo Tbk,S,09/30/2023,Dec,U,0,768.66,565.21,203.44,403.9,4.71,4.74,4.74,9.2,357.94,10.97,0.28,2.78,1.0,3.0,1.0
PNGO,Basic Materials,B153,Diversified Forest,PT Pinago Utama Tbk,S,09/30/2023,Dec,U,0,1473.9,663.75,810.15,1522.95,199.61,153.11,152.86,263.69,1036.99,5.54,1.41,0.82,14.0,25.0,14.0
PSAB,Basic Materials,B143,Gold,J Resources Asia Pasifik Tbk,S,09/30/2023,Dec,U,0,13462.75,7662.42,5800.34,1441.53,-39.76,-87.95,-207.64,-19.15,219.21,-6.84,0.6,1.32,-4.0,-9.0,-35.0
PURE,Basic Materials,B146,Diversified Metals & Minerals,Trinitan Metals and Minerals Tbk,S,09/30/2021,Dec,U,0,699.12,692.11,7.01,15.39,-74.96,-69.25,-69.25,-65.5,5.09,0.0,10.01,98.79,-13.0,-1286.0,-585.0
SAMF,Basic Materials,B112,Agricultural Chemicals,Saraswanti Anugerah Makmur Tbk,S,12/31/2023,Dec,A,WTM,2793.66,1413.59,1380.08,4463.51,536.97,420.08,406.35,79.29,269.28,9.65,2.84,1.02,15.0,29.0,9.0
SBMA,Basic Materials,B111,Basic Chemicals,Surya Biru Murni Acetylene Tbk,S,09/30/2023,Dec,U,0,274.98,59.81,215.17,82.06,6.68,4.77,4.77,1.91,231.38,81.77,0.67,0.28,1.0,1.0,2.0
SIMA,Basic Materials,B131,Containers & Packaging,Siwani Makmur Tbk,S,09/30/2019,Dec,U,0,259.71,261.72,-2.0,3.28,-17.21,-17.21,-17.21,-71.74,-4.53,0.0,-11.04,-130.53,-12.0,0.0,-968.0
SMBR,Basic Materials,B121,Construction Materials,Semen Baturaja (Persero) Tbk,S,12/31/2023,Dec,A,WTM,4856.73,1694.32,3162.41,2040.68,162.58,121.57,121.57,12.24,318.39,20.59,0.79,0.54,3.0,4.0,6.0
SMCB,Basic Materials,B121,Construction Materials,Solusi Bangun Indonesia Tbk,S,12/31/2023,Dec,A,WTM,22206.74,9702.12,12504.61,12371.33,1230.63,894.64,894.64,99.19,1386.42,13.16,0.94,0.78,4.0,7.0,7.0
SMGR,Basic Materials,B121,Construction Materials,Semen Indonesia (Persero) Tbk,S,12/31/2023,Dec,A,WTM,81820.53,34019.55,47800.98,38651.36,3303.76,2295.6,2170.5,321.48,7080.01,18.35,0.83,0.71,3.0,5.0,6.0
SMKL,Basic Materials,B131,Containers & Packaging,Satyamitra Kemas Lestari Tbk,S,09/30/2023,Dec,U,0,1931.24,1001.54,929.7,1328.09,12.35,8.88,8.88,3.07,271.99,62.61,0.71,1.08,1.0,1.0,1.0
SPMA,Basic Materials,B131,Containers & Packaging,Suparma Tbk,S,09/30/2023,Dec,U,0,3408.74,1120.37,2288.37,1952.29,183.89,143.73,143.73,74.01,725.52,4.76,0.49,0.49,7.0,10.0,12.0
SQMI,Basic Materials,B143,Gold,Wilton Makmur Indonesia Tbk,S,09/30/2023,Dec,U,0,512.31,366.69,145.62,2.94,-14.97,-14.97,-14.74,-1.74,9.37,-31.1,5.76,2.52,-5.0,-19.0,-917.0
SRSN,Basic Materials,B111,Basic Chemicals,Indo Acidatama Tbk,S,09/30/2023,Dec,U,0,1021.31,321.58,699.73,751.09,61.76,46.81,46.81,12.65,116.23,4.66,0.51,0.46,7.0,11.0,10.0
SULI,Basic Materials,B151,Timber,SLJ Global Tbk,S,09/30/2023,Dec,U,0,841.47,689.64,151.84,184.81,-232.62,-195.18,-195.17,-27.95,28.1,-4.29,4.27,4.54,-18.0,-99.0,-82.0
SWAT,Basic Materials,B152,Paper,Sriwahana Adityakarta Tbk,S,09/30/2023,Dec,U,WTM,645.64,433.16,212.48,200.85,-14.59,-14.66,-14.64,-17.22,70.38,-2.9,0.71,2.04,-8.0,-24.0,-26.0
TALF,Basic Materials,B131,Containers & Packaging,Tunas Alfin Tbk,S,12/31/2023,Dec,A,WTM,1733.87,516.52,1217.35,1262.9,48.68,38.45,38.08,28.14,899.45,11.37,0.36,0.42,2.0,3.0,3.0
TBMS,Basic Materials,B142,Cooper,Tembaga Mulia Semanan Tbk,S,09/30/2023,Dec,U,0,2216.88,1217.54,999.34,8711.88,88.11,68.67,68.67,211.34,2720.48,11.73,0.91,1.22,4.0,8.0,1.0
TDPM,Basic Materials,B111,Basic Chemicals,Tridomain Performance Materials Tbk,S,12/31/2022,Dec,A,WTM,2286.27,1970.4,315.87,989.82,-719.44,-820.35,-770.33,-73.47,30.13,0.0,3.95,6.24,-34.0,-244.0,-78.0
TINS,Basic Materials,B146,Diversified Metals & Minerals,Timah Tbk,S,12/31/2023,Dec,A,WTM,12853.28,6610.93,6242.35,8391.91,-446.7,-449.67,-449.69,-60.38,838.15,-13.75,0.99,1.06,-3.0,-7.0,-5.0
TIRT,Basic Materials,B151,Timber,Tirta Mahakam Resources Tbk,S,12/31/2023,Dec,A,WTM,216.18,851.77,-635.58,0.02,-35.64,-33.36,-33.36,-32.97,-628.19,-1.03,-0.05,-1.34,-15.0,0.0,-149189.0
TKIM,Basic Materials,B152,Paper,Pabrik Kertas Tjiwi Kimia Tbk,S,09/30/2023,Dec,U,0,56297.57,19940.07,36357.5,12585.28,2190.93,2076.57,2076.57,1298.72,11678.41,5.49,0.61,0.55,7.0,11.0,32.0
TPIA,Basic Materials,B111,Basic Chemicals,Chandra Asri Petrochemical Tbk,S,09/30/2023,Dec,U,0,77423.21,33649.04,43774.18,25748.92,-394.1,-307.43,-331.11,-11.14,505.99,-484.8,10.67,0.77,-1.0,-2.0,-4.0
TRST,Basic Materials,B131,Containers & Packaging,Trias Sentosa Tbk,S,12/31/2023,Dec,A,WTM,5044.86,2520.44,2524.42,2997.46,-210.22,-241.79,-243.55,-86.73,899.01,-5.44,0.53,1.0,-5.0,-10.0,-8.0
UNIC,Basic Materials,B111,Basic Chemicals,Unggul Indah Cahaya Tbk,S,09/30/2023,Dec,U,0,5008.54,632.13,4376.41,4053.1,301.7,234.57,242.57,788.65,11416.79,10.05,0.69,0.14,6.0,7.0,7.0
WSBP,Basic Materials,B121,Construction Materials,Waskita Beton Precast Tbk,S,09/30/2023,Dec,U,WTM,5091.43,6271.94,-1180.51,1033.94,-509.86,-509.86,-509.86,-18.62,-21.64,-2.69,-2.31,-5.31,-20.0,0.0,-99.0
WTON,Basic Materials,B121,Construction Materials,Wijaya Karya Beton Tbk,S,12/31/2023,Dec,A,WTM,7631.67,4005.56,3626.11,4203.17,42.83,19.82,34.13,3.92,416.05,26.05,0.25,1.1,0.0,1.0,1.0
YPAS,Basic Materials,B131,Containers & Packaging,Yanaprima Hastapersada Tbk,S,09/30/2023,Dec,U,0,251.66,128.23,123.43,255.65,2.44,2.75,2.75,16.38,184.77,19.9,1.76,1.04,4.0,9.0,4.0
ZINC,Basic Materials,B146,Diversified Metals & Minerals,Kapuas Prima Coal Tbk,S,09/30/2023,Dec,U,0,2594.19,1813.97,780.22,372.75,15.1,7.1,11.17,-4.5,30.9,-11.11,1.62,2.32,-4.0,-15.0,-30.0
BANK,Basic Materials,B153,Diversified Forest,PT Bank Net Indonesia Syariah Tbk,S,09/30/2023,Dec,U,0,6061.11,151.13,3079.48,177.3,-145.74,-145.74,-145.74,-17.89,208.5,-60.09,5.16,0.05,-4.0,-9.0,-149.0
ABMM,Industrials,C311,Multi-sector Holdings,ABM Investama Tbk,S,09/30/2023,Dec,U,0,35164.4,23002.52,12161.87,17555.99,4664.67,3923.96,3496.51,1858.47,4417.41,1.91,0.8,1.89,15.0,42.0,29.0
AMFG,Industrials,C121,Building Products & Fixtures,Asahimas Flat Glass Tbk,S,12/31/2023,Dec,A,WTM,7500.66,3259.93,4240.74,5913.56,755.75,583.3,583.3,1344.0,9771.28,4.3,0.59,0.77,8.0,14.0,10.0
AMIN,Industrials,C143,Industrial Machinery & Components,PT Ateliers Mecaniques D Indonesie Tbk.,S,10/31/2023,Jan,U,0,355.04,186.72,168.31,230.02,14.14,14.14,14.14,16.5,155.84,9.27,0.98,1.11,5.0,11.0,8.0
APII,Industrials,C143,Industrial Machinery & Components,PT Arita Prima Indonesia Tbk.,S,09/30/2023,Dec,U,0,581.57,185.18,396.39,234.16,25.55,18.66,17.39,9.49,368.48,19.6,0.5,0.47,2.0,3.0,4.0
ARKA,Industrials,C143,Industrial Machinery & Components,PT Arkha Jayanti Persada Tbk.,S,09/30/2023,Dec,U,0,464.89,354.11,110.78,135.69,9.69,9.69,9.69,2.75,55.39,18.19,0.9,3.2,1.0,5.0,4.0
ARNA,Industrials,C121,Building Products & Fixtures,Arwana Citramulia Tbk,S,12/31/2023,Dec,A,WTM,2620.49,765.46,1855.04,2447.44,575.67,449.08,445.29,60.65,252.68,11.54,2.77,0.41,17.0,24.0,18.0
CAKK,Industrials,C121,Building Products & Fixtures,Cahayaputra Asa Keramik Tbk,S,12/31/2023,Dec,A,WTM,466.02,265.35,200.67,208.64,-34.03,-34.09,-34.09,-28.33,166.77,-4.31,0.73,1.32,-7.0,-17.0,-16.0
CCSI,Industrials,C131,Electrical Components & Equipment,Communication Cable Systems Indonesia Tbk,S,12/31/2023,Dec,A,WTM,751.95,342.72,409.23,349.5,-28.12,-22.38,-22.38,-18.65,341.03,-21.56,1.18,0.84,-3.0,-5.0,-6.0
CTTH,Industrials,C121,Building Products & Fixtures,Citatah Tbk,S,09/30/2023,Dec,U,0,727.47,559.64,167.83,61.44,-4.98,-4.98,-4.97,-22.39,136.35,-0.71,0.12,3.33,-4.0,-16.0,-45.0
GPSO,Industrials,C143,Industrial Machinery & Components,Geoprima Solusi Tbk,S,09/30/2023,Dec,U,0,64.95,17.61,47.34,8.04,-2.86,-2.86,-2.86,-3.42,71.0,-36.58,1.76,0.37,-4.0,-5.0,-28.0
HEXA,Industrials,C141,Construction Machinery & Heavy Vehicles,Hexindo Adiperkasa Tbk,S,12/31/2023,Mar,U,0,6453.3,3846.6,2606.7,7384.06,868.87,677.01,677.01,1076.98,3103.22,5.8,2.01,1.48,14.0,35.0,12.0
HOPE,Industrials,C141,Construction Machinery & Heavy Vehicles,Harapan Duta Pertiwi Tbk,S,09/30/2023,Dec,U,0,171.75,51.23,120.52,36.87,-1.61,-1.57,-1.57,-0.95,56.57,-52.83,0.88,0.43,-1.0,-2.0,-5.0
IKBI,Industrials,C131,Electrical Components & Equipment,Sumi Indo Kabel Tbk,S,12/31/2023,Mar,U,0,1766.55,594.85,1171.71,2903.44,131.97,110.47,110.47,113.13,957.28,4.51,0.53,0.51,8.0,12.0,5.0
IMPC,Industrials,C121,Building Products & Fixtures,Impack Pratama Industri Tbk,S,12/31/2023,Dec,A,WTM,3597.04,1109.39,2487.65,2860.39,569.69,440.54,430.52,7.93,45.84,48.4,8.38,0.45,12.0,17.0,15.0
INTA,Industrials,C141,Construction Machinery & Heavy Vehicles,Intraco Penta Tbk,S,09/30/2023,Dec,U,0,2365.91,4292.08,-1926.17,702.88,3.86,-59.39,-44.17,-23.57,-576.02,-2.12,-0.09,-2.23,-3.0,0.0,-11.0
JECC,Industrials,C131,Electrical Components & Equipment,Jembo Cable Company Tbk,S,09/30/2023,Dec,U,0,2158.73,1381.92,776.81,2072.73,54.33,43.7,43.7,614.98,5137.65,3.4,0.41,1.78,4.0,12.0,4.0
KBLI,Industrials,C131,Electrical Components & Equipment,KMI Wire & Cable Tbk,S,09/30/2023,Dec,U,0,2833.9,285.52,2548.38,1853.09,86.39,69.4,70.05,32.92,635.94,9.36,0.48,0.11,5.0,5.0,7.0
KBLM,Industrials,C131,Electrical Components & Equipment,Kabelindo Murni Tbk,S,12/31/2023,Dec,A,WTM,1597.44,332.69,1264.75,1648.52,42.11,30.77,30.77,27.47,1129.24,9.54,0.23,0.26,2.0,2.0,2.0
KIAS,Industrials,C121,Building Products & Fixtures,Keramika Indonesia Assosiasi Tbk,S,09/30/2023,Dec,U,0,1018.8,203.65,815.14,405.43,-37.86,-37.86,-42.64,-2.37,54.6,-6.32,0.27,0.25,-3.0,-4.0,-9.0
KOBX,Industrials,C141,Construction Machinery & Heavy Vehicles,Kobexindo Tractors Tbk,S,09/30/2023,Dec,U,0,3429.67,2931.06,498.61,1479.37,5.16,4.1,4.15,-12.26,219.41,-13.29,0.74,5.88,-1.0,-6.0,-2.0
KOIN,Industrials,C121,Building Products & Fixtures,Kokoh Inti Arebama Tbk,S,12/31/2023,Dec,A,WTM,1012.45,1061.62,-49.17,3195.79,-73.53,-75.12,-75.12,-76.59,-50.13,-0.91,-1.4,-21.59,-7.0,0.0,-2.0
KPAL,Industrials,C141,Construction Machinery & Heavy Vehicles,Steadfast Marine Tbk,S,09/30/2020,Dec,U,0,763.46,579.64,183.82,30.56,-13.61,-13.61,-12.9,-14.17,171.96,0.0,0.29,3.15,-2.0,-8.0,-50.0
KRAH,Industrials,C143,Industrial Machinery & Components,PT Grand Kartech Tbk,S,09/30/2019,Dec,U,0,598.21,563.69,34.51,179.5,-24.19,-24.19,-24.19,-94.7,35.54,0.0,12.27,16.33,-15.0,-266.0,-51.0
KUAS,Industrials,C121,Building Products & Fixtures,Ace Oldfields Tbk,S,12/31/2023,Dec,A,WTM,264.36,107.9,156.45,161.66,12.55,9.51,9.51,7.35,121.02,6.94,0.42,0.69,4.0,6.0,6.0
LABA,Industrials,C143,Industrial Machinery & Components,Ladangbaja Murni Tbk,S,09/30/2023,Dec,U,0,60.28,5.53,54.75,8.1,-3.9,-3.9,-3.9,-5.06,54.13,-9.89,0.92,0.1,-8.0,-9.0,-63.0
MARK,Industrials,C143,Industrial Machinery & Components,PT Mark Dynamics Indonesia Tbk.,S,12/31/2023,Dec,A,WTM,951.55,111.45,840.1,559.47,200.84,156.04,156.02,41.06,221.08,19.36,3.6,0.13,16.0,19.0,28.0
MLIA,Industrials,C121,Building Products & Fixtures,Mulia Industrindo Tbk,S,12/31/2023,Dec,A,WTM,7017.22,2059.04,4958.18,4806.41,717.74,562.63,562.63,85.05,749.54,4.77,0.54,0.42,8.0,11.0,12.0
NTBK,Industrials,C141,Construction Machinery & Heavy Vehicles,Nusatama Berkah Tbk,S,12/31/2023,Dec,A,WTM,143.24,48.14,95.1,137.65,5.71,4.23,4.23,1.56,35.22,31.95,1.42,0.51,3.0,4.0,3.0
SCCO,Industrials,C131,Electrical Components & Equipment,Supreme Cable Manufacturing & Commerce Tbk,S,12/31/2023,Dec,A,WTM,5329.8,392.51,4937.29,5823.02,296.47,237.54,237.23,288.48,6004.0,7.14,0.34,0.08,4.0,5.0,4.0
SINI,Industrials,C121,Building Products & Fixtures,Singaraja Putra Tbk,S,09/30/2023,Dec,U,0,600.58,1217.26,-616.68,224.96,4.37,1.34,-3.14,-1.8,-1282.08,-316.6,-0.44,-1.97,0.0,0.0,0.0
SKRN,Industrials,C141,Construction Machinery & Heavy Vehicles,Superkrane Mitra Utama Tbk,S,12/31/2023,Dec,A,WTM,2925.89,2063.21,862.68,893.45,215.05,217.18,300.21,40.03,115.02,13.24,4.61,2.39,10.0,35.0,34.0
SPTO,Industrials,C121,Building Products & Fixtures,Surya Pertiwi Tbk,S,09/30/2023,Dec,U,0,3307.16,1108.56,2198.59,1862.51,202.91,165.45,149.83,83.94,814.29,6.61,0.68,0.5,7.0,10.0,12.0
TOTO,Industrials,C121,Building Products & Fixtures,Surya Toto Indonesia Tbk,S,12/31/2023,Dec,A,WTM,3333.89,982.49,2351.4,2125.54,305.35,242.42,242.42,23.49,227.85,9.37,0.97,0.42,7.0,10.0,11.0
UNTR,Industrials,C141,Construction Machinery & Heavy Vehicles,United Tractors Tbk,S,12/31/2023,Dec,A,WTM,154028.25,69992.68,84035.56,128583.26,28720.34,22130.1,20611.78,5525.74,22528.83,4.26,1.04,0.83,13.0,25.0,16.0
VOKS,Industrials,C131,Electrical Components & Equipment,Voksel Electric Tbk,S,12/31/2023,Dec,A,WTM,2623.14,1887.27,735.88,3055.44,30.78,18.02,18.02,4.34,177.08,43.13,1.06,2.56,1.0,2.0,1.0
ASGR,Industrials,C224,Business Support Services,Astra Graphia Tbk,S,12/31/2023,Dec,A,WTM,2682.81,890.91,1791.9,2968.95,207.99,141.07,141.07,104.59,1328.53,8.17,0.64,0.5,5.0,8.0,5.0
BINO,Industrials,C223,Office Supplies,Perma Plasindo Tbk,S,09/30/2023,Dec,U,0,556.25,114.88,441.38,267.34,5.02,4.86,5.23,3.72,202.93,34.98,0.64,0.26,1.0,2.0,3.0
BLUE,Industrials,C223,Office Supplies,Berkah Prima Perkasa Tbk,S,12/31/2023,Dec,A,WTM,103.99,13.29,90.7,143.08,21.54,16.73,16.73,40.03,216.99,8.99,1.66,0.15,16.0,18.0,12.0
DYAN,Industrials,C224,Business Support Services,Dyandra Media International Tbk,S,12/31/2023,Dec,A,WTM,1203.64,611.35,592.29,1329.12,86.26,70.09,77.48,18.13,138.61,4.96,0.65,1.03,6.0,13.0,6.0
ICON,Industrials,C224,Business Support Services,Island Concepts Indonesia Tbk,S,09/30/2023,Dec,U,0,356.28,130.18,226.1,126.9,4.94,5.0,3.24,-13.94,207.48,-3.59,0.24,0.58,-4.0,-7.0,-12.0
INDX,Industrials,C232,Research & Consulting Services,Tanah Laut Tbk,S,09/30/2023,Dec,U,0,60.01,18.18,41.83,2.45,-2.25,-2.25,-2.25,-25.97,95.53,-3.27,0.89,0.43,-19.0,-27.0,-463.0
JTPE,Industrials,C221,Commercial Printing,Jasuindo Tiga Perkasa Tbk,S,09/30/2023,Dec,U,0,1913.31,781.12,1132.19,1554.04,209.15,162.19,141.8,32.31,165.23,9.04,1.77,0.69,12.0,20.0,14.0
KONI,Industrials,C223,Office Supplies,Perdana Bangun Pusaka Tbk,S,09/30/2023,Dec,U,0,143.95,15.29,128.66,166.62,13.02,10.68,10.68,47.78,412.37,23.02,2.67,0.12,10.0,12.0,9.0
LION,Industrials,C223,Office Supplies,Lion Metal Works Tbk,S,09/30/2023,Dec,U,0,738.75,245.2,493.55,364.61,28.13,20.82,20.82,9.15,948.84,53.1,0.51,0.5,1.0,1.0,1.0
MDRN,Industrials,C223,Office Supplies,Modern Internasional Tbk,S,09/30/2023,Dec,U,0,218.27,540.55,-322.28,36.23,2.59,2.59,2.59,6.33,-42.23,0.79,-0.12,-1.68,22.0,0.0,133.0
MFMI,Industrials,C224,Business Support Services,Multifiling Mitra Indonesia Tbk,S,12/31/2023,Dec,A,WTM,354.41,225.21,129.2,170.31,35.13,28.15,28.15,37.15,170.55,12.92,2.81,1.74,8.0,22.0,17.0
SOSS,Industrials,C231,Human Resource & Employment Services,Shield on Service Tbk,S,09/30/2023,Dec,U,0,481.85,202.32,279.53,1327.36,43.09,31.47,26.51,43.33,349.67,10.8,1.34,0.72,7.0,12.0,3.0
TIRA,Industrials,C211,Diversified Industrial Trading,Tira Austenite Tbk,S,09/30/2023,Dec,U,0,356.78,185.26,171.52,197.32,1.16,0.85,0.85,4.99,291.71,81.28,1.39,1.08,1.0,2.0,1.0
TRIL,Industrials,C211,Diversified Industrial Trading,Triwira Insanlestari Tbk,S,09/30/2021,Dec,U,0,124.89,17.78,107.11,19.5,-0.36,-0.82,-1.74,-2.75,89.26,0.0,0.56,0.17,-3.0,-3.0,-17.0
ASII,Industrials,C311,Multi-sector Holdings,Astra International Tbk,S,12/31/2023,Dec,A,WTM,445679.0,195261.0,250418.0,316565.0,54729.0,44501.0,33839.0,835.87,6185.67,6.25,0.84,0.78,8.0,14.0,11.0
BHIT,Industrials,C311,Multi-sector Holdings,PT MNC Investama Tbk.,S,09/30/2023,Dec,U,0,70971.8,30547.21,40424.59,12208.55,1323.78,1052.78,251.94,7.45,469.68,6.71,0.11,0.76,1.0,2.0,5.0
BNBR,Industrials,C311,Multi-sector Holdings,Bakrie & Brothers Tbk,S,12/31/2023,Dec,A,WTM,7101.61,4440.94,2660.66,3759.48,317.97,264.46,237.47,1.48,16.62,33.7,3.01,1.67,3.0,9.0,6.0
ZBRA,Industrials,C311,Multi-sector Holdings,Dosni Roha Indonesia Tbk,S,09/30/2023,Dec,U,0,3337.78,2158.09,1179.68,1160.39,-80.13,-80.32,-83.33,-54.07,469.86,-8.36,0.96,1.83,-4.0,-12.0,-12.0
MLPL,Industrials,C311,Multi-sector Holdings,Multipolar Tbk,S,09/30/2023,Dec,U,0,13154.32,8520.79,4633.53,8199.52,101.93,1.6,141.14,13.39,295.46,3.81,0.17,1.84,2.0,5.0,3.0
BMTR,Industrials,C311,Multi-sector Holdings,PT Global Mediacom Tbk,S,09/30/2023,Dec,U,0,36649.9,9181.69,27468.21,8092.52,1038.31,868.9,492.35,49.33,1656.31,5.19,0.15,0.33,2.0,3.0,10.0
