Kode,Sektor,KodeInd,SubIndustri,Nama Emiten,Sharia,Tanggal,Tahun Buku,Tipe Lap,Opini,Aset,Utang,Modal,Penjual,EBT(RP),Proft,ProftOwner,EPS(RP),BV(RP),PER,PBV,DER,ROA(%),ROE(%),NPM(%)
INKP,Basic Materials,B152,Paper,Indah Kiat Pulp & Paper Tbk,S,09/30/2021,Dec,U,0,123419.84,57256.52,66163.32,35900.26,6836.29,5596.83,5597.39,997.39,12093.5,5.79,0.65,0.87,4.0,8.0,15.0
INRU,Basic Materials,B152,Paper,Toba Pulp Lestari Tbk,S,09/30/2021,Dec,LR,WTP,6879.28,4621.79,2257.49,1693.16,81.83,53.9,53.9,178.1,1625.4,12.95,0.41,2.05,4.0,11.0,15.0
INTD,Basic Materials,B152,Paper,Inter Delta Tbk,S,09/30/2021,Dec,U,0,46.27,9.49,36.78,41.81,1.04,1.07,1.07,-1.8,62.14,89.82,3.48,0.26,-2.0,-3.0,-3.0
INTP,Basic Materials,B121,Construction Materials,Indocement Tunggal Prakarsa Tbk,S,12/31/2021,Dec,A,WTP,26136.11,5515.15,20620.96,14771.91,2234.0,1788.5,1788.5,485.84,5601.65,22.18,1.92,0.27,7.0,9.0,13.0
IPOL,Basic Materials,B131,Containers & Packaging,Indopoly Swakarsa Industry Tbk,S,09/30/2021,Dec,U,0,4151.64,1556.14,2595.5,2511.7,130.89,102.01,95.27,22.49,402.82,8.57,0.42,0.6,3.0,6.0,6.0
ISSP,Basic Materials,B144,Iron & Steel,Steel Pipe Industry of Indonesia Tbk,S,09/30/2021,Dec,U,0,6867.6,3084.74,3782.87,3814.71,552.44,445.54,445.54,79.59,526.42,4.77,0.75,0.82,8.0,15.0,15.0
JKSW,Basic Materials,B121,Construction Materials,Jakarta Kyoei Steel Works Tbk,S,09/30/2021,Dec,U,0,170.44,668.15,-497.71,1.46,0.0,-0.84,-0.84,-5.16,-3318.04,-7.99,-0.02,-1.34,0.0,0.0,-53.0
KAYU,Basic Materials,B151,Timber,Darmi Bersaudara Tbk,S,09/30/2021,Dec,U,0,107.39,28.9,78.49,4.37,0.2,0.15,0.15,0.78,118.03,169.73,0.42,0.37,0.0,1.0,12.0
KBRI,Basic Materials,B152,Paper,Kertas Basuki Rachmat Indonesia Tbk,S,09/30/2019,Dec,U,0,1012.66,876.71,135.95,0.38,-26.15,-33.74,-33.74,-3.95,15.65,-9.66,3.2,6.45,-3.0,-25.0,-8954.0
KDSI,Basic Materials,B131,Containers & Packaging,Kedawung Setia Industrial Tbk,S,09/30/2021,Dec,U,0,1364.24,639.79,724.45,1583.8,79.66,62.26,62.26,190.07,1788.77,5.1,0.58,0.88,6.0,11.0,5.0
KMTR,Basic Materials,B153,Diversified Forest,PT Kirana Megatara Tbk.,S,12/31/2021,Dec,A,WTP,5575.14,3540.15,2034.98,12318.95,128.07,81.53,81.63,9.94,247.7,29.99,1.2,1.74,1.0,4.0,1.0
KRAS,Basic Materials,B144,Iron & Steel,Krakatau Steel (Persero) Tbk,S,09/30/2021,Dec,U,0,53603.42,47574.79,6028.63,23058.74,1093.62,852.73,855.28,82.59,311.61,6.04,1.14,7.89,3.0,27.0,7.0
LMSH,Basic Materials,B144,Iron & Steel,Lionmesh Prima Tbk,S,09/30/2021,Dec,U,0,144.62,31.1,113.52,109.51,7.03,5.17,5.17,31.3,1182.53,10.02,0.61,0.27,2.0,3.0,3.0
LTLS,Basic Materials,B111,Basic Chemicals,Lautan Luas Tbk,S,12/31/2021,Dec,A,WTP,6226.01,3523.65,2702.36,6635.54,440.61,311.41,279.63,119.68,1732.28,6.51,0.44,1.3,3.0,7.0,3.0
MDKA,Basic Materials,B143,Gold,Merdeka Copper Gold Tbk,S,12/31/2021,Dec,A,WTP,18244.24,7122.83,11121.41,5435.87,809.31,476.4,515.66,22.51,485.55,171.9,7.97,0.64,0.0,0.0,-1.0
MDKI,Basic Materials,B111,Basic Chemicals,Emdeki Utama Tbk,S,09/30/2021,Dec,U,0,981.28,98.21,883.08,291.05,29.43,23.26,23.27,13.01,349.02,16.31,0.57,0.11,3.0,4.0,11.0
MOLI,Basic Materials,B111,Basic Chemicals,Madusari Murni Indah Tbk,S,12/31/2021,Dec,A,WTP,2275.22,781.38,1493.83,1612.05,58.98,38.8,29.87,13.31,548.39,24.86,0.6,0.52,2.0,2.0,2.0
NICL,Basic Materials,B146,Diversified Metals & Minerals,PAM Mineral Tbk,S,12/31/2021,Dec,A,WTP,417.35,70.25,347.09,419.45,61.29,45.5,45.36,4.32,35.92,23.26,2.12,0.2,10.0,12.0,10.0
NIKL,Basic Materials,B146,Diversified Metals & Minerals,Pelat Timah Nusantara Tbk,S,12/31/2021,Dec,U,0,2679.06,1900.22,778.84,3007.0,158.1,83.66,83.66,33.15,308.65,28.81,3.09,2.44,3.0,11.0,3.0
NPGF,Basic Materials,B112,Agricultural Chemicals,Nusa Palapa Gemilang Tbk,S,12/31/2021,Dec,U,0,381.21,170.42,210.8,352.35,5.78,4.52,4.52,1.39,65.06,57.39,1.23,0.81,1.0,2.0,1.0
OBMD,Basic Materials,B113,Specialty Chemicals,OBM Drilchem Tbk,S,03/31/2021,Dec,0,0,66.9,12.55,54.35,14.29,1.44,1.44,1.44,8.57,74.25,14.86,1.58,0.23,9.0,12.0,44.0
OKAS,Basic Materials,B111,Basic Chemicals,Ancora Indonesia Resources Tbk,S,09/30/2021,Dec,U,0,2320.59,2334.95,-14.36,1107.06,-34.75,-60.21,-55.52,-61.08,-8.13,-1.53,-7.87,-162.59,-5.0,0.0,-10.0
OPMS,Basic Materials,B144,Iron & Steel,Optima Prima Metal Sinergi Tbk,S,09/30/2021,Dec,U,0,93.87,0.78,93.09,32.55,-0.44,-0.47,-0.47,-1.19,93.09,-196.57,1.33,0.01,-1.0,-1.0,-4.0
PBID,Basic Materials,B131,Containers & Packaging,Panca Budi Idaman Tbk,S,12/31/2021,Dec,A,WTP,2801.19,524.11,2277.08,4441.51,525.91,412.55,410.25,218.8,1214.44,7.75,1.4,0.23,15.0,18.0,9.0
PICO,Basic Materials,B131,Containers & Packaging,Pelangi Indah Canindo Tbk,S,09/30/2021,Dec,U,0,1101.86,897.32,204.55,325.84,-31.38,-31.39,-31.39,-102.77,359.88,-1.4,0.29,4.39,-5.0,-29.0,-18.0
PNGO,Basic Materials,B153,Diversified Forest,PT Pinago Utama Tbk,S,09/30/2021,Dec,U,0,1453.8,791.78,662.01,1543.3,219.54,175.79,175.5,324.95,847.37,4.96,1.75,1.2,17.0,38.0,16.0
PSAB,Basic Materials,B143,Gold,J Resources Asia Pasifik Tbk,S,09/30/2021,Dec,U,0,13326.73,7814.96,5511.78,2746.49,2.9,-72.7,-227.86,-9.46,208.31,-12.72,0.7,1.42,-2.0,-5.0,-9.0
PURE,Basic Materials,B146,Diversified Metals & Minerals,Trinitan Metals and Minerals Tbk,S,09/30/2021,Dec,U,0,699.12,692.11,7.01,15.39,-74.96,-69.25,-69.25,-65.5,5.09,-1.04,13.74,98.79,-13.0,-1286.0,-585.0
SAMF,Basic Materials,B112,Agricultural Chemicals,Saraswanti Anugerah Makmur Tbk,S,09/30/2021,Dec,U,0,1665.43,876.39,789.04,1248.6,124.13,97.73,95.26,26.51,153.96,24.41,3.93,1.11,8.0,17.0,11.0
SBMA,Basic Materials,B111,Basic Chemicals,Surya Biru Murni Acetylene Tbk,S,09/30/2021,Dec,U,0,242.03,42.6,199.43,61.4,3.78,2.68,2.68,5.92,214.81,56.71,1.01,0.21,2.0,3.0,9.0
SIMA,Basic Materials,B131,Containers & Packaging,Siwani Makmur Tbk,S,09/30/2019,Dec,U,0,259.71,261.72,-2.0,3.28,-17.21,-17.21,-17.21,-71.74,-4.53,-0.96,-11.04,-130.53,-12.0,0.0,-968.0
SMBR,Basic Materials,B121,Construction Materials,Semen Baturaja (Persero) Tbk,S,12/31/2021,Dec,A,WTP,5817.75,2351.5,3466.24,1751.59,68.35,51.82,51.82,5.22,348.98,103.51,1.55,0.68,1.0,1.0,3.0
SMCB,Basic Materials,B121,Construction Materials,Solusi Bangun Indonesia Tbk,S,12/31/2021,Dec,A,WTP,21491.72,10309.52,11182.2,11218.18,1088.31,720.93,720.93,79.93,1239.8,21.58,1.39,0.92,3.0,6.0,6.0
SMGR,Basic Materials,B121,Construction Materials,Semen Indonesia (Persero) Tbk,S,12/31/2021,Dec,A,WTP,76504.24,36721.36,39782.88,34957.87,3470.14,2082.35,2021.19,340.75,6707.03,19.52,0.99,0.92,3.0,5.0,6.0
SMKL,Basic Materials,B131,Containers & Packaging,Satyamitra Kemas Lestari Tbk,S,09/30/2021,Dec,U,0,1883.12,1106.76,776.36,1534.34,94.45,72.06,72.06,27.3,228.02,16.23,2.01,1.43,5.0,12.0,6.0
SPMA,Basic Materials,B131,Containers & Packaging,Suparma Tbk,S,12/31/2021,Dec,A,WTP,2746.15,930.68,1815.47,2794.45,377.51,294.33,294.33,95.68,650.42,8.18,1.13,0.51,10.0,15.0,10.0
SQMI,Basic Materials,B143,Gold,Wilton Makmur Indonesia Tbk,S,09/30/2021,Dec,U,WTP,438.76,631.7,-192.94,3.52,-11.41,-11.41,-11.24,0.11,-12.42,-69.46,-5.4,-3.27,0.0,0.0,50.0
SRSN,Basic Materials,B111,Basic Chemicals,Indo Acidatama Tbk,S,12/31/2021,Dec,A,WTP,860.16,251.96,608.21,907.83,32.26,26.54,26.54,5.21,101.03,16.72,0.55,0.41,4.0,5.0,3.0
SULI,Basic Materials,B151,Timber,SLJ Global Tbk,S,06/30/2021,Dec,U,0,1267.52,1613.19,-345.67,314.33,-79.05,-79.55,-79.53,-60.26,-86.7,-1.25,-0.58,-4.67,-19.0,0.0,-76.0
SWAT,Basic Materials,B152,Paper,Sriwahana Adityakarta Tbk,S,09/30/2021,Dec,U,0,774.29,416.35,357.94,206.69,2.26,1.55,1.55,3.15,118.55,152.37,0.88,1.16,1.0,3.0,5.0
TALF,Basic Materials,B131,Containers & Packaging,Tunas Alfin Tbk,S,09/30/2021,Dec,U,0,1530.91,497.81,1033.1,747.82,19.36,13.71,12.41,8.49,763.31,25.84,0.41,0.48,1.0,1.0,2.0
TBMS,Basic Materials,B142,Cooper,Tembaga Mulia Semanan Tbk,S,09/30/2021,Dec,U,0,1970.43,1177.49,792.94,7774.31,90.36,70.23,70.23,286.65,2158.6,6.59,0.78,1.48,5.0,13.0,1.0
TDPM,Basic Materials,B111,Basic Chemicals,Tridomain Performance Materials Tbk,S,09/30/2020,Dec,A,WTP,5154.51,2777.21,2377.3,2264.8,4.14,8.51,13.11,-4.71,226.73,-25.26,0.52,1.17,-3.0,-6.0,-6.0
TINS,Basic Materials,B146,Diversified Metals & Minerals,Timah Tbk,S,12/31/2021,Dec,U,0,14690.99,8382.57,6308.42,14607.0,1728.7,1302.84,1302.8,174.92,847.02,10.4,2.15,1.33,9.0,21.0,9.0
TIRT,Basic Materials,B151,Timber,Tirta Mahakam Resources Tbk,S,09/30/2021,Dec,U,0,290.84,796.22,-505.38,15.68,-115.06,-115.06,-115.06,-99.8,-499.5,-0.78,-0.24,-1.58,-35.0,0.0,-644.0
TKIM,Basic Materials,B152,Paper,Pabrik Kertas Tjiwi Kimia Tbk,S,09/30/2021,Dec,U,0,44937.84,20844.23,24093.61,10661.14,2563.36,2515.44,2515.44,673.76,7739.12,6.52,0.91,0.87,5.0,9.0,20.0
TPIA,Basic Materials,B111,Basic Chemicals,Chandra Asri Petrochemical Tbk,S,12/31/2021,Dec,U,0,71245.97,29471.12,41774.85,36820.08,2885.41,2168.95,2170.61,100.36,1931.53,100.64,5.23,0.71,3.0,5.0,6.0
TRST,Basic Materials,B131,Containers & Packaging,Trias Sentosa Tbk,S,09/30/2021,Dec,U,0,4599.84,2179.23,2420.61,2673.91,151.17,144.69,128.35,57.98,862.04,8.86,0.63,0.9,4.0,7.0,6.0
UNIC,Basic Materials,B111,Basic Chemicals,Unggul Indah Cahaya Tbk,S,12/31/2021,Dec,A,WTP,4176.88,741.96,3434.91,5294.95,1049.23,828.35,830.74,2110.11,8960.68,5.67,1.37,0.22,19.0,24.0,15.0
WSBP,Basic Materials,B121,Construction Materials,Waskita Beton Precast Tbk,S,09/30/2021,Dec,U,0,10061.54,9184.83,876.71,743.99,-434.07,-279.05,-279.05,-147.81,33.26,-6.73,2.86,10.48,-39.0,-444.0,-524.0
WTON,Basic Materials,B121,Construction Materials,Wijaya Karya Beton Tbk,S,12/31/2021,Dec,A,WTP,8928.18,5480.3,3447.88,4312.85,78.65,81.43,82.91,9.51,395.61,22.92,0.55,1.59,1.0,2.0,2.0
YPAS,Basic Materials,B131,Containers & Packaging,Yanaprima Hastapersada Tbk,S,09/30/2021,Dec,U,0,257.41,128.96,128.45,248.96,-4.39,-4.18,-4.18,1.37,192.28,-65.38,2.83,1.0,0.0,1.0,0.0
ZINC,Basic Materials,B146,Diversified Metals & Minerals,Kapuas Prima Coal Tbk,S,09/30/2021,Dec,U,0,1988.31,1113.1,875.21,612.59,86.38,65.45,66.28,2.75,34.66,25.72,2.6,1.27,3.0,8.0,11.0
BANK,Basic Materials,B153,Diversified Forest,PT Bank Net Indonesia Syariah Tbk,S,12/31/2021,Dec,A,WTP,2173.16,88.65,1046.33,35.71,-121.28,-121.28,-121.28,-5.6,79.66,-355.57,27.24,0.08,-3.0,-7.0,-208.0
ABMM,Industrials,C311,Multi-sector Holdings,ABM Investama Tbk,S,09/30/2021,Dec,U,0,15413.26,11485.78,3927.48,10065.03,2135.69,1557.02,1352.68,337.74,1426.53,2.69,1.24,2.92,6.0,24.0,9.0
AMFG,Industrials,C121,Building Products & Fixtures,Asahimas Flat Glass Tbk,S,12/31/2021,Dec,A,WTP,7403.48,4110.11,3293.37,4748.14,378.8,318.67,318.67,960.89,7588.41,9.48,0.75,1.25,6.0,13.0,9.0
AMIN,Industrials,C143,Industrial Machinery & Components,PT Ateliers Mecaniques D Indonesie Tbk.,S,10/31/2021,Jan,U,0,313.63,167.02,146.62,126.41,7.22,5.3,5.3,-15.72,135.75,24.91,1.2,1.14,-5.0,-12.0,-13.0
APII,Industrials,C143,Industrial Machinery & Components,PT Arita Prima Indonesia Tbk.,S,09/30/2021,Dec,U,0,531.91,173.8,358.12,196.58,24.51,18.72,17.66,23.74,332.9,8.27,0.54,0.49,5.0,7.0,13.0
ARKA,Industrials,C143,Industrial Machinery & Components,PT Arkha Jayanti Persada Tbk.,S,09/30/2021,Dec,U,0,458.77,366.47,92.3,49.52,0.0,0.74,0.74,-3.87,46.15,100.94,1.08,3.97,-2.0,-8.0,-16.0
ARNA,Industrials,C121,Building Products & Fixtures,Arwana Citramulia Tbk,S,12/31/2021,Dec,A,WTP,2243.52,670.35,1573.17,2554.88,609.65,475.98,470.9,64.14,214.29,13.95,4.18,0.43,21.0,30.0,18.0
CAKK,Industrials,C121,Building Products & Fixtures,Cahayaputra Asa Keramik Tbk,S,12/31/2021,Dec,A,WTP,441.24,200.79,240.45,270.44,17.56,12.2,12.2,10.14,199.82,8.58,0.44,0.84,3.0,5.0,5.0
CCSI,Industrials,C131,Electrical Components & Equipment,Communication Cable Systems Indonesia Tbk,S,12/31/2021,Dec,A,WTP,523.44,159.13,364.31,422.88,51.9,38.73,38.73,32.28,303.59,23.86,2.54,0.44,7.0,11.0,9.0
CTTH,Industrials,C121,Building Products & Fixtures,Citatah Tbk,S,09/30/2021,Dec,U,0,685.21,476.49,208.72,63.36,-20.93,-20.93,-20.93,-27.85,169.57,-2.2,0.29,2.28,-5.0,-16.0,-54.0
GPSO,Industrials,C143,Industrial Machinery & Components,Geoprima Solusi Tbk,S,09/30/2021,Dec,U,0,64.4,15.14,49.25,8.34,-5.52,-5.52,-5.52,-11.45,73.88,-9.07,1.35,0.31,-12.0,-15.0,-92.0
HEXA,Industrials,C141,Construction Machinery & Heavy Vehicles,Hexindo Adiperkasa Tbk,S,12/31/2021,Mar,U,0,3899.11,1862.24,2036.87,4407.28,711.76,555.16,555.16,757.66,2424.84,6.98,2.54,0.91,16.0,31.0,14.0
HOPE,Industrials,C141,Construction Machinery & Heavy Vehicles,Harapan Duta Pertiwi Tbk,S,09/30/2021,Dec,U,0,176.92,57.85,119.07,28.18,-7.16,-7.12,-7.12,-0.93,55.93,-17.28,1.38,0.49,-1.0,-2.0,-7.0
IKBI,Industrials,C131,Electrical Components & Equipment,Sumi Indo Kabel Tbk,S,12/31/2021,Mar,U,0,1601.39,646.09,955.3,2503.09,0.39,0.09,0.09,6.25,780.47,2520.5,0.31,0.68,0.0,1.0,0.0
IMPC,Industrials,C121,Building Products & Fixtures,Impack Pratama Industri Tbk,S,12/31/2021,Dec,A,WTP,2861.5,1184.95,1676.55,2227.37,276.02,206.59,210.04,40.62,346.86,71.11,8.94,0.71,7.0,12.0,9.0
INTA,Industrials,C141,Construction Machinery & Heavy Vehicles,Intraco Penta Tbk,S,09/30/2021,Dec,U,0,2726.98,4192.46,-1465.48,443.78,-233.93,-217.61,-196.49,-263.93,-438.25,-0.93,-0.17,-2.86,-32.0,0.0,-199.0
JECC,Industrials,C131,Electrical Components & Equipment,Jembo Cable Company Tbk,S,09/30/2021,Dec,U,0,1767.74,1082.93,684.81,1265.57,-65.62,-50.24,-50.24,-334.97,4529.19,-12.3,1.2,1.58,-3.0,-7.0,-4.0
KBLI,Industrials,C131,Electrical Components & Equipment,KMI Wire & Cable Tbk,S,09/30/2021,Dec,U,0,2754.76,384.0,2370.76,1105.12,21.92,20.6,20.92,13.64,591.62,39.36,0.46,0.16,2.0,2.0,5.0
KBLM,Industrials,C131,Electrical Components & Equipment,Kabelindo Murni Tbk,S,09/30/2021,Dec,U,0,1137.64,312.77,824.87,895.4,-11.34,-10.45,-10.45,-4.39,736.49,-15.84,0.27,0.38,0.0,-1.0,-1.0
KIAS,Industrials,C121,Building Products & Fixtures,Keramika Indonesia Assosiasi Tbk,S,09/30/2021,Dec,U,0,987.95,151.27,836.68,402.08,-15.57,-15.57,-15.06,-0.87,56.04,-37.16,0.89,0.18,-1.0,-2.0,-3.0
KOBX,Industrials,C141,Construction Machinery & Heavy Vehicles,Kobexindo Tractors Tbk,S,09/30/2021,Dec,U,0,1432.82,1054.38,378.44,1281.46,69.27,67.23,67.08,0.47,166.53,6.3,1.49,2.79,0.0,0.0,0.0
KOIN,Industrials,C121,Building Products & Fixtures,Kokoh Inti Arebama Tbk,S,09/30/2021,Dec,U,0,1045.01,935.36,109.65,1779.88,-17.51,-16.95,-16.95,20.23,111.79,-6.73,1.39,8.53,2.0,18.0,1.0
KPAL,Industrials,C141,Construction Machinery & Heavy Vehicles,Steadfast Marine Tbk,S,09/30/2020,Dec,U,0,763.46,579.64,183.82,30.56,-13.61,-13.61,-12.9,-14.17,171.96,-3.11,0.29,3.15,-2.0,-8.0,-50.0
KRAH,Industrials,C143,Industrial Machinery & Components,PT Grand Kartech Tbk,S,09/30/2019,Dec,U,0,598.21,563.69,34.51,179.5,-24.19,-24.19,-24.19,-94.7,35.54,-13.13,12.27,16.33,-15.0,-266.0,-51.0
KUAS,Industrials,C121,Building Products & Fixtures,Ace Oldfields Tbk,S,02/28/2021,Dec,A,WTP,215.15,151.52,63.62,12.48,2.32,2.15,2.15,6.07,49.22,0.0,1.56,2.38,4.0,12.0,63.0
LABA,Industrials,C143,Industrial Machinery & Components,Ladangbaja Murni Tbk,S,09/30/2021,Dec,U,0,71.39,6.97,64.42,7.18,21.16,22.61,22.61,22.48,64.42,5.04,2.36,0.11,31.0,35.0,313.0
MARK,Industrials,C143,Industrial Machinery & Components,PT Mark Dynamics Indonesia Tbk.,S,12/31/2021,Dec,A,WTP,1078.46,334.82,743.64,1193.51,505.58,392.15,392.15,86.63,195.69,12.9,6.39,0.45,31.0,44.0,28.0
MLIA,Industrials,C121,Building Products & Fixtures,Mulia Industrindo Tbk,S,12/31/2021,Dec,A,WTP,6122.67,2711.75,3410.92,4450.12,822.22,647.25,647.25,357.05,2578.17,5.03,0.85,0.8,8.0,14.0,11.0
NTBK,Industrials,C141,Construction Machinery & Heavy Vehicles,Nusatama Berkah Tbk,S,05/31/2021,Dec,0,0,61.04,37.6,23.44,19.63,0.48,0.34,0.34,0.19,8.68,202.4,7.03,1.6,1.0,2.0,3.0
SCCO,Industrials,C131,Electrical Components & Equipment,Supreme Cable Manufacturing & Commerce Tbk,S,09/30/2021,Dec,U,0,3587.69,258.09,3329.6,3621.64,142.63,117.32,117.1,880.08,16195.88,13.17,0.62,0.08,5.0,5.0,5.0
SINI,Industrials,C121,Building Products & Fixtures,Singaraja Putra Tbk,S,09/30/2021,Dec,U,0,178.15,143.15,35.0,253.72,8.79,6.07,2.68,5.94,74.42,30.48,3.12,4.09,2.0,8.0,1.0
SKRN,Industrials,C141,Construction Machinery & Heavy Vehicles,Superkrane Mitra Utama Tbk,S,09/30/2021,Dec,U,0,1499.34,940.87,558.47,258.01,8.35,5.84,5.84,36.92,372.31,152.19,2.12,1.68,4.0,10.0,21.0
SPTO,Industrials,C121,Building Products & Fixtures,Surya Pertiwi Tbk,S,12/31/2021,Dec,A,WTP,3143.46,1090.59,2052.87,2238.54,266.61,223.78,197.02,64.29,760.32,8.66,0.73,0.53,6.0,8.0,8.0
TOTO,Industrials,C121,Building Products & Fixtures,Surya Toto Indonesia Tbk,S,12/31/2021,Dec,A,WTP,3262.68,1228.24,2034.44,1831.96,187.63,160.99,160.99,7.66,197.14,31.82,1.15,0.6,2.0,4.0,4.0
UNTR,Industrials,C141,Construction Machinery & Heavy Vehicles,United Tractors Tbk,S,12/31/2021,Dec,A,WTP,112561.36,40738.6,71822.76,79460.5,14462.25,10608.27,10279.68,2273.95,19254.73,8.91,1.29,0.57,8.0,12.0,11.0
VOKS,Industrials,C131,Electrical Components & Equipment,Voksel Electric Tbk,S,09/30/2021,Dec,U,0,2862.53,1879.9,982.63,1223.14,-157.62,-129.49,-129.49,-32.18,236.46,-4.24,0.74,1.91,-5.0,-14.0,-11.0
ASGR,Industrials,C224,Business Support Services,Astra Graphia Tbk,S,12/31/2021,Dec,A,WTP,2655.28,1027.62,1627.65,3299.1,111.89,87.31,87.31,64.73,1206.76,13.44,0.72,0.63,3.0,5.0,3.0
BINO,Industrials,C223,Office Supplies,Perma Plasindo Tbk,S,03/31/2021,Dec,A,WDP,391.51,111.39,280.11,78.62,1.76,1.04,0.93,-5.1,128.79,79.56,1.06,0.4,-3.0,-4.0,-14.0
BLUE,Industrials,C223,Office Supplies,Berkah Prima Perkasa Tbk,S,09/30/2021,Dec,U,0,89.97,10.02,79.95,76.26,11.5,11.5,11.5,34.48,191.26,9.92,1.9,0.13,16.0,18.0,19.0
DYAN,Industrials,C224,Business Support Services,Dyandra Media International Tbk,S,12/31/2021,Dec,A,WTP,959.6,478.29,481.31,563.84,-86.1,-87.79,-75.46,-36.01,112.64,-3.28,0.66,0.99,-16.0,-32.0,-27.0
ICON,Industrials,C224,Business Support Services,Island Concepts Indonesia Tbk,S,09/30/2021,Dec,U,0,392.44,139.03,253.41,113.36,11.26,8.68,4.17,3.82,232.54,17.04,0.37,0.55,1.0,2.0,4.0
INDX,Industrials,C232,Research & Consulting Services,Tanah Laut Tbk,S,09/30/2021,Dec,U,0,64.5,10.1,54.4,3.68,-0.19,-0.19,-0.19,-3.39,124.23,-306.03,1.4,0.19,-2.0,-3.0,-40.0
JTPE,Industrials,C221,Commercial Printing,Jasuindo Tiga Perkasa Tbk,S,09/30/2021,Dec,U,0,1289.89,507.63,782.26,595.97,39.63,34.66,34.54,39.68,456.66,33.1,1.95,0.65,5.0,9.0,11.0
KONI,Industrials,C223,Office Supplies,Perdana Bangun Pusaka Tbk,S,09/30/2021,Dec,U,0,117.32,48.17,69.15,86.97,3.34,2.68,2.68,41.27,221.65,376.63,19.45,0.7,11.0,19.0,15.0
LION,Industrials,C223,Office Supplies,Lion Metal Works Tbk,S,09/30/2021,Dec,U,0,646.96,218.14,428.82,193.96,-12.89,-14.32,-14.32,-52.16,824.4,-8.83,0.39,0.51,-4.0,-6.0,-14.0
MDRN,Industrials,C223,Office Supplies,Modern Internasional Tbk,S,09/30/2021,Dec,U,0,299.92,847.8,-547.88,57.95,-9.94,-9.94,-9.94,-23.93,-71.79,-28.81,-0.7,-1.55,-61.0,0.0,-315.0
MFMI,Industrials,C224,Business Support Services,Multifiling Mitra Indonesia Tbk,S,09/30/2021,Dec,U,0,337.33,217.89,119.45,108.39,29.06,29.55,29.55,46.63,157.67,17.02,5.61,1.82,10.0,30.0,33.0
SOSS,Industrials,C231,Human Resource & Employment Services,Shield on Service Tbk,S,09/30/2021,Dec,U,0,335.48,169.78,165.7,1032.82,24.6,16.44,11.13,23.1,251.07,18.33,1.64,1.02,5.0,9.0,1.0
TIRA,Industrials,C211,Diversified Industrial Trading,Tira Austenite Tbk,S,09/30/2021,Dec,U,0,358.88,196.56,162.32,175.84,0.18,0.14,0.14,3.74,276.06,1011.17,1.19,1.21,1.0,1.0,1.0
TRIL,Industrials,C211,Diversified Industrial Trading,Triwira Insanlestari Tbk,S,09/30/2021,Dec,U,0,124.89,17.78,107.11,19.5,-0.36,-0.82,-1.74,-2.75,89.26,-25.79,0.56,0.17,-3.0,-3.0,-17.0
ASII,Industrials,C311,Multi-sector Holdings,Astra International Tbk,S,12/31/2021,Dec,A,WTP,367311.0,151696.0,215615.0,233485.0,32350.0,25586.0,20196.0,498.87,5325.99,13.18,1.23,0.7,5.0,9.0,9.0
BHIT,Industrials,C311,Multi-sector Holdings,PT MNC Investama Tbk.,S,09/30/2021,Dec,U,0,63955.91,26960.11,36995.8,12400.93,2228.46,1761.64,347.3,8.63,429.84,10.97,0.14,0.73,1.0,2.0,6.0
BNBR,Industrials,C311,Multi-sector Holdings,Bakrie & Brothers Tbk,S,09/30/2021,Dec,U,0,15116.8,13850.35,1266.46,1569.74,-29.94,-45.12,-53.04,-35.12,59.85,-14.96,0.84,10.94,-5.0,-59.0,-47.0
ZBRA,Industrials,C311,Multi-sector Holdings,Dosni Roha Indonesia Tbk,S,09/30/2021,Dec,LR,0,3139.06,1783.43,1355.63,2651.13,39.2,30.91,30.98,11.65,539.94,38.3,1.17,1.32,1.0,2.0,1.0
MLPL,Industrials,C311,Multi-sector Holdings,Multipolar Tbk,S,09/30/2021,Dec,A,WTP,15734.37,11010.78,4723.6,7421.28,199.62,88.27,156.09,-9.11,322.66,14.91,0.66,2.33,-1.0,-3.0,-2.0
BMTR,Industrials,C311,Multi-sector Holdings,PT Global Mediacom Tbk,S,09/30/2021,Dec,U,0,34838.27,10967.86,23870.42,10478.74,2394.77,1908.32,970.43,68.49,1439.36,3.23,0.18,0.46,3.0,5.0,11.0
AMRT,Consumer Non-Cyclicals,D113,Supermarkets & Convenience Store,PT Sumber Alfaria Trijaya Tbk.,S,12/31/2021,Dec,A,WTP,27493.75,18503.95,8989.8,84904.3,2468.86,1988.75,1950.99,36.85,216.49,42.76,7.02,2.06,6.0,17.0,2.0
DAYA,Consumer Non-Cyclicals,D111,Drug Retail & Distributors,Duta Intidaya Tbk,S,12/31/2021,Dec,A,WTP,689.12,617.18,71.94,971.3,-47.42,-51.71,-51.71,-21.36,29.72,-10.11,7.27,8.58,-8.0,-72.0,-5.0
DMND,Consumer Non-Cyclicals,D112,Food Retail & Distributors,Diamond Food Indonesia Tbk,S,09/30/2021,Dec,U,0,5842.98,976.4,4866.58,4933.24,272.06,210.92,207.31,26.13,513.98,28.09,1.6,0.2,4.0,5.0,5.0
EPMT,Consumer Non-Cyclicals,D111,Drug Retail & Distributors,Enseval Putera Megatrading Tbk,S,12/31/2021,Dec,A,WTP,9729.92,2883.0,6846.92,25673.76,1083.96,846.24,847.88,339.57,2527.81,8.21,1.08,0.42,9.0,13.0,4.0
