date,text
2020-07-20T14:33:02,"['Berikut ini adalah saham-saham yang potensial untuk strategy buy high sell higher berdasarkan HQ-52W-High Algorithm (klik: ', {'type': 'mention', 'text': '@HQSahamIDX_bot'}, ').\nTanda *) artinya saham tersebut adalah saham syariah \n\nCASH\nBuy at: 585\nSL: < 556\nTP:614\nAlert Date: 2020-07-20\nAlert Time: 14:33:01\n\n\nDisclaimer: Trade Your Own Risks and always stick to the tight trading plan.']"
2020-07-21T09:01:02,"['Berikut ini adalah saham-saham yang potensial untuk strategy buy high sell higher berdasarkan HQ-52W-High Algorithm (klik: ', {'type': 'mention', 'text': '@HQSahamIDX_bot'}, ').\nTanda *) artinya saham tersebut adalah saham syariah \n\nCASH\nBuy at: 620\nSL: < 589\nTP:651\nAlert Date: 2020-07-21\nAlert Time: 09:01:01\n\n\nDisclaimer: Trade Your Own Risks and always stick to the tight trading plan.']"
2020-07-21T09:03:02,"['Berikut ini adalah saham-saham yang potensial untuk strategy buy high sell higher berdasarkan HQ-52W-High Algorithm (klik: ', {'type': 'mention', 'text': '@HQSahamIDX_bot'}, ').\nTanda *) artinya saham tersebut adalah saham syariah \n\n*)EKAD\nBuy at: 1320\nSL: < 1254\nTP:1386\nAlert Date: 2020-07-21\nAlert Time: 09:03:01\n\n*)PTPW\nBuy at: 1590\nSL: < 1511\nTP:1670\nAlert Date: 2020-07-21\nAlert Time: 09:03:01\n\n\nDisclaimer: Trade Your Own Risks and always stick to the tight trading plan.']"
2020-07-21T09:04:02,"['Berikut ini adalah saham-saham yang potensial untuk strategy buy high sell higher berdasarkan HQ-52W-High Algorithm (klik: ', {'type': 'mention', 'text': '@HQSahamIDX_bot'}, ').\nTanda *) artinya saham tersebut adalah saham syariah \n\n*)PTRO\nBuy at: 1815\nSL: < 1724\nTP:1906\nAlert Date: 2020-07-21\nAlert Time: 09:04:01\n\n*)PYFA\nBuy at: 785\nSL: < 746\nTP:824\nAlert Date: 2020-07-21\nAlert Time: 09:04:01\n\n\nDisclaimer: Trade Your Own Risks and always stick to the tight trading plan.']"
2020-07-21T09:48:02,"['Berikut ini adalah saham-saham yang potensial untuk strategy buy high sell higher berdasarkan HQ-52W-High Algorithm (klik: ', {'type': 'mention', 'text': '@HQSahamIDX_bot'}, ').\nTanda *) artinya saham tersebut adalah saham syariah \n\n*)INCI\nBuy at: 635\nSL: < 603\nTP:667\nAlert Date: 2020-07-21\nAlert Time: 09:48:01\n\n\nDisclaimer: Trade Your Own Risks and always stick to the tight trading plan.']"
2020-07-21T11:25:01,"['Berikut ini adalah saham-saham yang potensial untuk strategy buy high sell higher berdasarkan HQ-52W-High Algorithm (klik: ', {'type': 'mention', 'text': '@HQSahamIDX_bot'}, ').\nTanda *) artinya saham tersebut adalah saham syariah \n\n*)CENT\nBuy at: 104\nSL: < 99\nTP:109\nAlert Date: 2020-07-21\nAlert Time: 11:25:01\n\n\nDisclaimer: Trade Your Own Risks and always stick to the tight trading plan.']"
2020-07-21T14:01:02,"['Berikut ini adalah saham-saham yang potensial untuk strategy buy high sell higher berdasarkan HQ-52W-High Algorithm (klik: ', {'type': 'mention', 'text': '@HQSahamIDX_bot'}, ').\nTanda *) artinya saham tersebut adalah saham syariah \n\n*)MDKA\nBuy at: 1575\nSL: < 1496\nTP:1654\nAlert Date: 2020-07-21\nAlert Time: 14:01:01\n\n\nDisclaimer: Trade Your Own Risks and always stick to the tight trading plan.']"
2020-07-21T14:04:02,"['Berikut ini adalah saham-saham yang potensial untuk strategy buy high sell higher berdasarkan HQ-52W-High Algorithm (klik: ', {'type': 'mention', 'text': '@HQSahamIDX_bot'}, ').\nTanda *) artinya saham tersebut adalah saham syariah \n\nTIFA\nBuy at: 334\nSL: < 317\nTP:351\nAlert Date: 2020-07-21\nAlert Time: 14:04:01\n\n\nDisclaimer: Trade Your Own Risks and always stick to the tight trading plan.']"
2020-07-22T09:04:02,"['Berikut ini adalah saham-saham yang potensial untuk strategy buy high sell higher berdasarkan HQ-52W-High Algorithm (klik: ', {'type': 'mention', 'text': '@HQSahamIDX_bot'}, ').\nTanda *) artinya saham tersebut adalah saham syariah \n\nPPGL\nBuy at: 146\nSL: < 139\nTP:153\nAlert Date: 2020-07-22\nAlert Time: 09:04:01\n\n\nDisclaimer: Trade Your Own Risks and always stick to the tight trading plan.']"
2020-07-22T09:06:02,"['Berikut ini adalah saham-saham yang potensial untuk strategy buy high sell higher berdasarkan HQ-52W-High Algorithm (klik: ', {'type': 'mention', 'text': '@HQSahamIDX_bot'}, ').\nTanda *) artinya saham tersebut adalah saham syariah \n\nTIFA\nBuy at: 368\nSL: < 350\nTP:386\nAlert Date: 2020-07-22\nAlert Time: 09:06:01\n\n\nDisclaimer: Trade Your Own Risks and always stick to the tight trading plan.']"
